"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"MINUPAAP","Associate Professional nurses, professionally active","PERSMYNB","Number of persons (head counts)","AUS","Australia","2018","2018",53008,"E","Estimated value"
"MINUPAAP","Associate Professional nurses, professionally active","PERSMYNB","Number of persons (head counts)","AUS","Australia","2019","2019",53294,"E","Estimated value"
"MINUPAAP","Associate Professional nurses, professionally active","PERSMYNB","Number of persons (head counts)","AUS","Australia","2020","2020",52421,"E","Estimated value"
"MINUPAAP","Associate Professional nurses, professionally active","PERSMYNB","Number of persons (head counts)","AUS","Australia","2021","2021",54273,"E","Estimated value"
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2011","2011",330680,"B","Break"
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2012","2012",334078,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2013","2013",341476,"E; B","Estimated value; Break"
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2014","2014",349635,"E","Estimated value"
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2015","2015",356417,"E","Estimated value"
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2016","2016",365899,"E","Estimated value"
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2017","2017",375145,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2018","2018",386922,"E","Estimated value"
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2019","2019",399282,"E","Estimated value"
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2020","2020",412324,"E","Estimated value"
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2021","2021",427987,"E","Estimated value"
"MINULPPN","Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2011","2011",270746,"B","Break"
"MINULPPN","Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2012","2012",275678,,
"MINULPPN","Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2013","2013",282984,"E; B","Estimated value; Break"
"MINULPPN","Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2014","2014",290475,"E","Estimated value"
"MINULPPN","Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2015","2015",296933,"E","Estimated value"
"MINULPPN","Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2016","2016",305353,"E","Estimated value"
"MINULPPN","Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2017","2017",313995,"E","Estimated value"
"MINULPPN","Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2018","2018",323877,"E","Estimated value"
"MINULPPN","Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2019","2019",335947,"E","Estimated value"
"MINULPPN","Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2020","2020",347724,"E","Estimated value"
"MINULPPN","Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2021","2021",361378,"E","Estimated value"
"MINULPAP","Associate Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2011","2011",59934,"B","Break"
"MINULPAP","Associate Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2012","2012",58400,,
"MINULPAP","Associate Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2013","2013",58492,"E; B","Estimated value; Break"
"MINULPAP","Associate Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2014","2014",59160,"E","Estimated value"
"MINULPAP","Associate Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2015","2015",59484,"E","Estimated value"
"MINULPAP","Associate Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2016","2016",60546,"E","Estimated value"
"MINULPAP","Associate Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2017","2017",61150,"E","Estimated value"
"MINULPAP","Associate Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2018","2018",63045,"E","Estimated value"
"MINULPAP","Associate Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2019","2019",63335,"E","Estimated value"
"MINULPAP","Associate Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2020","2020",64600,"E","Estimated value"
"MINULPAP","Associate Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2021","2021",66609,"E","Estimated value"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2010","2010",54617,"D","Difference in methodology"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2011","2011",55594,"D","Difference in methodology"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2012","2012",56085,"D","Difference in methodology"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2013","2013",56747,"D","Difference in methodology"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2014","2014",58040,"D","Difference in methodology"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2015","2015",58732,"D","Difference in methodology"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2016","2016",59165,"D","Difference in methodology"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2017","2017",60224,"D","Difference in methodology"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2018","2018",60575,"D","Difference in methodology"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",91492,"B","Break"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",92022,,
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",94909,,
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2010","2010",54617,"D","Difference in methodology"
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2011","2011",55594,"D","Difference in methodology"
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2012","2012",56085,"D","Difference in methodology"
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2013","2013",56747,"D","Difference in methodology"
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2014","2014",58040,"D","Difference in methodology"
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2015","2015",58732,"D","Difference in methodology"
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2016","2016",59165,"D","Difference in methodology"
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2017","2017",60224,"D","Difference in methodology"
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2018","2018",60575,"D","Difference in methodology"
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",91492,"B","Break"
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",92022,,
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",94909,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2010","2010",0,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2011","2011",0,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2012","2012",0,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2013","2013",0,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2014","2014",0,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2015","2015",0,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","AUT","Austria","2016","2016",0,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",93838,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",95374,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",98478,,
"MINUPAPN","Professional nurses, professionally active","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",93838,,
"MINUPAPN","Professional nurses, professionally active","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",95374,,
"MINUPAPN","Professional nurses, professionally active","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",98478,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",99131,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",102648,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",105937,,
"MINULPPN","Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",99131,,
"MINULPPN","Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",102648,,
"MINULPPN","Professional nurses, licensed to practice","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",105937,,
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2010","2010",104513,"E","Estimated value"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2011","2011",108258,"E","Estimated value"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2012","2012",111331,"E","Estimated value"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2013","2013",114959,"E","Estimated value"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2014","2014",118608,"E","Estimated value"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2015","2015",122127,"E","Estimated value"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2016","2016",124196,"B","Break"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2017","2017",127681,,
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2018","2018",126496,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2010","2010",129916,"E","Estimated value"
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2011","2011",134572,"E","Estimated value"
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2012","2012",138392,"E","Estimated value"
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2013","2013",142901,"E","Estimated value"
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2014","2014",147437,"E","Estimated value"
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2015","2015",151812,"E","Estimated value"
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2016","2016",143470,"B","Break"
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2017","2017",146094,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2018","2018",148782,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2010","2010",164141,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2011","2011",170023,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2012","2012",174849,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2013","2013",180547,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2014","2014",186277,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2015","2015",191805,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2016","2016",198030,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2017","2017",204256,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2018","2018",210507,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2019","2019",214352,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2020","2020",218665,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2021","2021",223649,,
"MINUNULP","Nurses licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2022","2022",228253,"P","Provisional value"
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2010","2010",318565,,
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",319026,,
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2012","2012",326227,,
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2013","2013",334570,,
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2014","2014",347636,,
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2015","2015",353738,,
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",359473,,
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",365450,,
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",368664,,
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",375312,,
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",382839,,
"MINUINFI","Practising nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",391847,,
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2010","2010",239589,,
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",237347,,
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2012","2012",240498,,
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2013","2013",243748,,
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2014","2014",252624,,
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2015","2015",255815,,
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",258215,,
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",262483,,
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",264318,,
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",266389,,
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",269663,,
"MINUQUAL","Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",276551,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2010","2010",78976,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",81679,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2012","2012",85729,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2013","2013",90822,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2014","2014",95012,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2015","2015",97923,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",101258,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",102967,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",104346,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",108923,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",113176,,
"MINUASSO","Associate Professional nurses, practising","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",115296,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2010","2010",354901,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",360554,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2012","2012",365410,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2013","2013",375753,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2014","2014",383836,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2015","2015",390344,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",396166,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",398825,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",402895,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",411131,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",417893,,
"MINUPANU","Professionally active nurses","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",427390,,
"MINUPAPN","Professional nurses, professionally active","PERSMYNB","Number of persons (head counts)","CAN","Canada","2010","2010",273677,,
"MINUPAPN","Professional nurses, professionally active","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",275967,,
