"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2014","2014",19541,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2015","2015",20125,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2016","2016",20696,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2017","2017",21413,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2018","2018",21895,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2019","2019",22433,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2020","2020",22947,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2021","2021",23535,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2022","2022",24160,"P","Provisional value"
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2012","2012",31637,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2013","2013",32573,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2014","2014",33203,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2015","2015",35238,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",36380,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",37500,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",38291,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",38966,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",39468,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",40234,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2010","2010",30920,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",32003,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2012","2012",33000,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2013","2013",34824,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2014","2014",36273,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2015","2015",37222,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",38526,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",39649,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",40541,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",41342,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",41856,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",43029,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2010","2010",33262,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",34347,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2012","2012",35553,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2013","2013",36568,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2014","2014",38059,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2015","2015",39263,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",40888,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",41822,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",42844,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",43744,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",44094,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",45679,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2010","2010",6061,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2011","2011",6222,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2012","2012",6327,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2013","2013",6383,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2014","2014",6724,"E; B","Estimated value; Break"
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2015","2015",6965,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2016","2016",7172,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2017","2017",7308,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2018","2018",7347,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2019","2019",7686,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2020","2020",7594,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2021","2021",7516,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2010","2010",2628,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2011","2011",2689,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2012","2012",2788,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2013","2013",2848,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2014","2014",2877,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2015","2015",2928,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2016","2016",2972,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2017","2017",3063,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2018","2018",3130,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2019","2019",3220,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2020","2020",3240,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2010","2010",3407,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2011","2011",3452,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2012","2012",3495,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2013","2013",3524,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2014","2014",3569,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2015","2015",3626,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2016","2016",3669,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2017","2017",3734,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2018","2018",3831,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2019","2019",3948,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2020","2020",4037,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2010","2010",5563,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2011","2011",5683,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2012","2012",5797,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2013","2013",5905,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2014","2014",5973,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2015","2015",6085,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2016","2016",6213,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2017","2017",6344,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2018","2018",6523,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2019","2019",6730,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2020","2020",6855,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2010","2010",5407,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2011","2011",5386,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2012","2012",5590,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2013","2013",5609,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2014","2014",5569,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2015","2015",5501,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2016","2016",5577,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2017","2017",5674,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2018","2018",5697,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2019","2019",5628,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2020","2020",6037,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2010","2010",5958,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2011","2011",5997,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2012","2012",6328,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2013","2013",6353,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2014","2014",6334,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2015","2015",6215,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2016","2016",6288,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2017","2017",6424,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2018","2018",6461,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2019","2019",6266,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FIN","Finland","2020","2020",6790,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2010","2010",9569,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2011","2011",9688,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2012","2012",9869,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2013","2013",10011,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2014","2014",10181,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2015","2015",10345,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2016","2016",10483,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2017","2017",10667,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2018","2018",10821,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2019","2019",10946,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2020","2020",11126,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2021","2021",11238,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2011","2011",60718,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2012","2012",61669,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2013","2013",61985,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2014","2014",62493,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2015","2015",62691,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2016","2016",62446,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2017","2017",61978,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2018","2018",61828,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2019","2019",62037,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2020","2020",61693,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2021","2021",62010,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2011","2011",64758,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2012","2012",65775,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2013","2013",66034,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2014","2014",66641,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2015","2015",66863,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2016","2016",66736,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2017","2017",66379,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2018","2018",66383,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2019","2019",66673,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2020","2020",66436,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","FRA","France","2021","2021",66686,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2010","2010",50604,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2011","2011",50656,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2012","2012",50456,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2013","2013",51431,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2014","2014",52004,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2015","2015",52568,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2016","2016",52430,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2017","2017",53480,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2018","2018",54493,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2019","2019",55415,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2020","2020",55673,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2021","2021",56059,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2010","2010",58932,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2011","2011",59291,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2012","2012",59739,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2013","2013",61123,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2014","2014",61973,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2015","2015",62757,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2016","2016",62948,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2017","2017",64379,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2018","2018",65780,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2019","2019",67182,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","DEU","Germany","2020","2020",67856,,
