"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","AUS","Australia","2020","2020",105293,"E","Estimated value"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","AUS","Australia","2021","2021",108501,"E","Estimated value"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2011","2011",87790,"B","Break"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2012","2012",91504,"E","Estimated value"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2013","2013",95018,"E; B","Estimated value; Break"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2014","2014",98807,"E","Estimated value"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2015","2015",102805,"E","Estimated value"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2016","2016",106634,"E","Estimated value"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2017","2017",110376,"E","Estimated value"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2018","2018",114200,"E","Estimated value"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2019","2019",118338,"E","Estimated value"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2020","2020",121187,"E","Estimated value"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","AUS","Australia","2021","2021",124808,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2010","2010",39932,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2011","2011",40452,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2012","2012",41076,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2013","2013",42100,"B","Break"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2014","2014",42889,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2015","2015",43775,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2016","2016",44623,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2017","2017",45366,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2018","2018",46115,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2019","2019",46987,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2020","2020",47422,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2021","2021",48443,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","AUT","Austria","2022","2022",49242,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2010","2010",31815,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2011","2011",32182,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2012","2012",32583,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2013","2013",32999,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2014","2014",33353,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2015","2015",34020,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2016","2016",34834,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2017","2017",35069,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2018","2018",35762,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2019","2019",36343,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2020","2020",37089,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2021","2021",37630,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2010","2010",53013,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2011","2011",54257,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2012","2012",55666,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2013","2013",57369,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2014","2014",58792,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2015","2015",60138,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2016","2016",61899,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2017","2017",63615,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2018","2018",66561,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2019","2019",68724,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2020","2020",70452,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2021","2021",72657,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2022","2022",74518,"P","Provisional value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2010","2010",77488,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",80762,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2012","2012",83629,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2013","2013",86406,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2014","2014",88873,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2015","2015",91268,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",94643,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",97212,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",100710,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",102850,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",103739,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",106042,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2022","2022",107047,"P","Provisional value"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2010","2010",80895,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",84313,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2012","2012",87306,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2013","2013",90205,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2014","2014",92708,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2015","2015",95206,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",97169,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",99811,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",102909,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",104593,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",105504,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",107303,"E","Estimated value"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","CAN","Canada","2022","2022",108868,"P","Provisional value"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2010","2010",86751,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",90218,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2012","2012",93374,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2013","2013",96270,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2014","2014",98773,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2015","2015",101244,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",103026,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",105526,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",108485,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",109932,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",110723,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",112354,"E","Estimated value"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2022","2022",113772,"P","Provisional value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2010","2010",37661,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2011","2011",38171,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2012","2012",38624,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2013","2013",38776,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2018","2018",42919,"E; B","Estimated value; Break"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2019","2019",43399,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2020","2020",43810,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2021","2021",44712,"E","Estimated value"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2010","2010",48830,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2020","2020",56598,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2021","2021",57479,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2010","2010",20669,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2011","2011",21107,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2012","2012",21456,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2013","2013",21611,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2014","2014",21882,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2015","2015",22338,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2016","2016",22906,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2017","2017",23691,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2018","2018",24308,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2019","2019",24719,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2020","2020",25522,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2010","2010",22079,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2011","2011",22522,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2012","2012",22864,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2013","2013",23159,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2014","2014",23426,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2015","2015",23895,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2016","2016",24447,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2017","2017",25139,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2018","2018",25801,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2019","2019",26400,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2020","2020",27163,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2010","2010",30663,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2011","2011",31490,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2012","2012",32196,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2013","2013",32867,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2014","2014",33579,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2015","2015",34438,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2016","2016",35490,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2017","2017",36609,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2018","2018",37743,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2019","2019",38816,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2020","2020",39888,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2010","2010",17078,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2011","2011",17559,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2012","2012",17672,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2013","2013",18138,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2014","2014",18476,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2015","2015",18701,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2016","2016",18806,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2017","2017",19089,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2018","2018",19231,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2019","2019",19695,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2020","2020",19970,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2010","2010",18304,"E","Estimated value"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2011","2011",18801,"E","Estimated value"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2012","2012",18765,"E","Estimated value"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2013","2013",19336,"E","Estimated value"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2014","2014",19708,"E","Estimated value"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2015","2015",19768,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2016","2016",19953,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2017","2017",20209,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2018","2018",20429,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2019","2019",20908,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FIN","Finland","2020","2020",21160,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2010","2010",20306,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2011","2011",21218,"B","Break"
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2012","2012",21642,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2013","2013",22073,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2014","2014",22456,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2015","2015",22791,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2016","2016",23118,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2017","2017",23347,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2018","2018",23489,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2019","2019",23738,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2020","2020",23935,,
"PHYSREGP","Physicians licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2021","2021",24252,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2010","2010",196767,"E; D","Estimated value; Difference in methodology"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2011","2011",199085,"B; D","Break; Difference in methodology"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2012","2012",201075,"D","Difference in methodology"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2013","2013",203227,"D","Difference in methodology"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2014","2014",205018,"D","Difference in methodology"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2015","2015",206688,"D","Difference in methodology"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2016","2016",208245,"D","Difference in methodology"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2017","2017",210017,"D","Difference in methodology"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2018","2018",210549,"D","Difference in methodology"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2019","2019",213180,"D","Difference in methodology"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2020","2020",214293,"D","Difference in methodology"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2021","2021",215722,"D","Difference in methodology"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2010","2010",212132,"D","Difference in methodology"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2011","2011",214698,"D","Difference in methodology"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2012","2012",216382,"D","Difference in methodology"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2013","2013",218372,"D","Difference in methodology"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2014","2014",219831,"D","Difference in methodology"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2015","2015",221292,"D","Difference in methodology"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2016","2016",222590,"D","Difference in methodology"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2017","2017",223906,"D","Difference in methodology"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2018","2018",223957,"D","Difference in methodology"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2019","2019",226217,"D","Difference in methodology"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2020","2020",226902,"D","Difference in methodology"
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","FRA","France","2021","2021",227843,"D","Difference in methodology"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2010","2010",303645,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2011","2011",311223,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2012","2012",317390,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2013","2013",325407,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2014","2014",332695,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2015","2015",338129,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2016","2016",344755,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2017","2017",351195,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2018","2018",357401,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2019","2019",365388,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2020","2020",371556,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2021","2021",376852,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2010","2010",332108,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2011","2011",340544,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2012","2012",347151,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2013","2013",355670,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2014","2014",363614,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2015","2015",369648,,
"PHYSPAPS","Professionally active physicians","PERSMYNB","Number of persons (head counts)","DEU","Germany","2016","2016",376913,,
