"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2012","2012",10666,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2013","2013",11164,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2014","2014",11663,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2015","2015",11160,"B","Break"
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2016","2016",11808,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2017","2017",12417,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2018","2018",12953,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2019","2019",13513,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2020","2020",14096,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2021","2021",14679,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","BEL","Belgium","2022","2022",15282,"P","Provisional value"
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2010","2010",908,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",967,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2012","2012",1080,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2013","2013",1173,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2014","2014",1242,"B","Break"
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2015","2015",1273,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",1424,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",1528,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",1590,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",1653,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",1706,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",1769,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2010","2010",4437,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2011","2011",4479,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2012","2012",4474,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2013","2013",4380,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2014","2014",4290,"E","Estimated value"
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2015","2015",4294,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2016","2016",3904,"B","Break"
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2017","2017",3965,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2018","2018",4110,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2019","2019",4145,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2020","2020",4248,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2021","2021",4329,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2010","2010",6292,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2011","2011",6618,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2012","2012",6255,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2013","2013",6485,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2014","2014",5959,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2015","2015",5760,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2016","2016",7212,"B","Break"
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2010","2010",1610,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2011","2011",1632,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2012","2012",1703,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2013","2013",1803,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2014","2014",1837,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2015","2015",1888,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2016","2016",1947,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2017","2017",2018,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2018","2018",2092,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2019","2019",2179,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2020","2020",2260,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2010","2010",1689,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2011","2011",1703,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2012","2012",1787,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2013","2013",1881,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2014","2014",1929,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2015","2015",1990,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2016","2016",2062,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2017","2017",2150,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2018","2018",2255,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2019","2019",2308,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2020","2020",2407,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2010","2010",2774,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2011","2011",2902,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2012","2012",3018,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2013","2013",3143,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2014","2014",3285,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2015","2015",3408,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2016","2016",3544,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2017","2017",3684,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2018","2018",3822,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2019","2019",3964,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","DNK","Denmark","2020","2020",4092,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2010","2010",2169,"E","Estimated value"
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2011","2011",2216,"E","Estimated value"
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2012","2012",2272,"E","Estimated value"
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2013","2013",2310,"E","Estimated value"
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2014","2014",2292,"E","Estimated value"
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2015","2015",2289,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2016","2016",2289,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2017","2017",2382,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2018","2018",2412,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2019","2019",2273,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2020","2020",2326,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2010","2010",2185,"E","Estimated value"
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2011","2011",2228,"E","Estimated value"
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2012","2012",2284,"E","Estimated value"
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2013","2013",2323,"E","Estimated value"
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2014","2014",2324,"E","Estimated value"
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2015","2015",2311,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2016","2016",2320,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2017","2017",2410,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2018","2018",2451,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2019","2019",2294,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FIN","Finland","2020","2020",2340,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2010","2010",6187,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2011","2011",6184,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2012","2012",6196,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2013","2013",6265,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2014","2014",6365,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2015","2015",6509,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2016","2016",6569,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2017","2017",6640,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2018","2018",6710,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2019","2019",6805,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2020","2020",6862,,
"MIDWMILP","Midwives licensed to practice","PERSMYNB","Number of persons (head counts)","FIN","Finland","2021","2021",6849,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2011","2011",19533,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2012","2012",20301,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2013","2013",20937,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2014","2014",21580,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2015","2015",22272,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2016","2016",22698,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2017","2017",22794,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2018","2018",22928,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2019","2019",23139,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2020","2020",23503,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2021","2021",23716,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2010","2010",18835,"B","Break"
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2011","2011",19552,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2012","2012",20321,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2013","2013",20959,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2014","2014",21604,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2015","2015",22299,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2016","2016",22724,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2017","2017",22824,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2018","2018",22956,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2019","2019",23175,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2020","2020",23541,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","FRA","France","2021","2021",23764,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2010","2010",21000,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2011","2011",22000,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2012","2012",22000,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2013","2013",22000,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2014","2014",23000,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2015","2015",23000,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2016","2016",23000,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2017","2017",24000,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2018","2018",24000,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2019","2019",25000,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2020","2020",26000,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2021","2021",25000,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2010","2010",22000,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2011","2011",22000,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2012","2012",22000,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2013","2013",23000,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2014","2014",23000,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2015","2015",24000,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2016","2016",24000,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2017","2017",24000,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2018","2018",25000,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2019","2019",26000,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2020","2020",27000,,
"MIDWMIPA","Professionally active midwives","PERSMYNB","Number of persons (head counts)","DEU","Germany","2021","2021",27000,,
"MIDWMIDW","Practising midwives","PERSMYNB","Number of persons (head counts)","GRC","Greece","2010","2010",2556,"D","Difference in methodology"
