"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CAN","Canada","2010","2010",583650,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",588565,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CAN","Canada","2012","2012",595864,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CAN","Canada","2013","2013",602526,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CAN","Canada","2014","2014",611934,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CAN","Canada","2015","2015",619828,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",636974,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",643970,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",643007,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",644744,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",641723,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",662331,,
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",28640,,
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",36510,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",36922,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",36859,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",36971,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",36782,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",37963.41,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2010","2010",165848,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",158706,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2012","2012",166072,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2013","2013",169105,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2014","2014",175668,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2015","2015",180706,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",182251,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",184002,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",185583,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",187659,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",188917,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",191577,,
"HOEMHASN","Associate nurses employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2010","2010",34619,,
"HOEMHASN","Associate nurses employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",33675,,
"HOEMHASN","Associate nurses employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2012","2012",39307,,
"HOEMHASN","Associate nurses employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2013","2013",46645,,
"HOEMHASN","Associate nurses employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2014","2014",47546,,
"HOEMHASN","Associate nurses employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2015","2015",47858,,
"HOEMHASN","Associate nurses employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",48478,,
"HOEMHASN","Associate nurses employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",49252,,
"HOEMHASN","Associate nurses employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",49388,,
"HOEMHASN","Associate nurses employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",51061,,
"HOEMHASN","Associate nurses employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",53480,,
"HOEMHASN","Associate nurses employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",54663,,
"HOEMHHCA","Healthcare assistants employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",51175,,
"HOEMHHCA","Healthcare assistants employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",56725,"E","Estimated value"
"HOEMHHCA","Healthcare assistants employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",57365,"E","Estimated value"
"HOEMHHCA","Healthcare assistants employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",57267,"E","Estimated value"
"HOEMHHCA","Healthcare assistants employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",57441,"E","Estimated value"
"HOEMHHCA","Healthcare assistants employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",57148,"E","Estimated value"
"HOEMHHCA","Healthcare assistants employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",58983.14,"E","Estimated value"
"HOEMHOTH","Other health service providers employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",86243,"B","Break"
"HOEMHOTH","Other health service providers employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",91507,"E","Estimated value"
"HOEMHOTH","Other health service providers employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",92539,"E","Estimated value"
"HOEMHOTH","Other health service providers employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",92381,"E","Estimated value"
"HOEMHOTH","Other health service providers employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",92663,"E","Estimated value"
"HOEMHOTH","Other health service providers employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",92189,"E","Estimated value"
"HOEMHOTH","Other health service providers employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",95149.76,"E","Estimated value"
"HOEMHOTS","Other staff employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2011","2011",230126,"B","Break"
"HOEMHOTS","Other staff employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2016","2016",221503,"E","Estimated value"
"HOEMHOTS","Other staff employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2017","2017",223890,"E","Estimated value"
"HOEMHOTS","Other staff employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2018","2018",221529,"E","Estimated value"
"HOEMHOTS","Other staff employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2019","2019",218949,"E","Estimated value"
"HOEMHOTS","Other staff employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2020","2020",213207,"E","Estimated value"
"HOEMHOTS","Other staff employed in hospitals","PERSMYNB","Number of persons (head counts)","CAN","Canada","2021","2021",223994.69,"E","Estimated value"
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2010","2010",141140,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2011","2011",140416,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2012","2012",140807,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2013","2013",140177,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2014","2014",141456,"E","Estimated value"
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2015","2015",145805,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2016","2016",151519,"B","Break"
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2017","2017",154299,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2018","2018",157775,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2019","2019",161128,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2020","2020",165705,,
"HOEMHEMP","Total hospital employment","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2021","2021",169306,,
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2010","2010",21550,,
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2011","2011",22001,,
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2012","2012",22375,,
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2013","2013",22669,,
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2014","2014",23156,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2015","2015",23455,,
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2016","2016",24994,"B","Break"
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2017","2017",25813,,
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2018","2018",26521,,
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2019","2019",26937,,
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2020","2020",27405,,
"HOEMHPHY","Physicians employed in hospitals","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2021","2021",27796,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2010","2010",56748,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PERSMYNB","Number of persons (head counts)","CZE","Czechia","2011","2011",56143,,
