"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUS","Australia","2014","2014",2068,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUS","Australia","2015","2015",1934,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUS","Australia","2016","2016",2068,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUS","Australia","2017","2017",2153,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUS","Australia","2018","2018",2116,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUS","Australia","2019","2019",2272,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUS","Australia","2020","2020",1982,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUS","Australia","2021","2021",2185,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUS","Australia","2010","2010",923,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUS","Australia","2011","2011",997,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUS","Australia","2012","2012",1043,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUS","Australia","2013","2013",1078,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUS","Australia","2014","2014",1127,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUS","Australia","2015","2015",1059,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUS","Australia","2016","2016",1239,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUS","Australia","2017","2017",1338,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUS","Australia","2018","2018",1280,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUS","Australia","2019","2019",1388,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUS","Australia","2020","2020",1305,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUS","Australia","2021","2021",1375,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUS","Australia","2010","2010",14886,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUS","Australia","2011","2011",16004,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUS","Australia","2012","2012",16296,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUS","Australia","2013","2013",17303,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUS","Australia","2014","2014",17804,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUS","Australia","2015","2015",18291,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUS","Australia","2016","2016",19835,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUS","Australia","2017","2017",20798,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUS","Australia","2018","2018",23994,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUS","Australia","2019","2019",27620,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUS","Australia","2020","2020",27717,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUS","Australia","2021","2021",29725,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2010","2010",9349,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2011","2011",9912,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2012","2012",10432,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2013","2013",10870,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2014","2014",11397,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2015","2015",11780,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2016","2016",13085,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2017","2017",13607,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2018","2018",14904,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2019","2019",16797,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2020","2020",16167,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2021","2021",17341,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2010","2010",5537,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2011","2011",6092,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2012","2012",5864,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2013","2013",6433,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2014","2014",6407,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2015","2015",6511,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2016","2016",6750,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2017","2017",7191,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2018","2018",9090,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2019","2019",10823,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2020","2020",11550,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUS","Australia","2021","2021",12384,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","AUT","Austria","2010","2010",1726,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","AUT","Austria","2011","2011",1466,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","AUT","Austria","2012","2012",1413,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","AUT","Austria","2013","2013",1170,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","AUT","Austria","2014","2014",1259,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","AUT","Austria","2015","2015",1255,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","AUT","Austria","2016","2016",1218,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","AUT","Austria","2017","2017",1248,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","AUT","Austria","2018","2018",1346,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","AUT","Austria","2019","2019",1242,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","AUT","Austria","2020","2020",1288,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","AUT","Austria","2021","2021",1455,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","AUT","Austria","2010","2010",134,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","AUT","Austria","2011","2011",131,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","AUT","Austria","2012","2012",126,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","AUT","Austria","2013","2013",108,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","AUT","Austria","2014","2014",106,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","AUT","Austria","2015","2015",141,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","AUT","Austria","2016","2016",195,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","AUT","Austria","2017","2017",184,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","AUT","Austria","2018","2018",209,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","AUT","Austria","2019","2019",243,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","AUT","Austria","2020","2020",230,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","AUT","Austria","2021","2021",247,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUT","Austria","2010","2010",226,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUT","Austria","2011","2011",206,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUT","Austria","2012","2012",230,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUT","Austria","2013","2013",209,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUT","Austria","2014","2014",279,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUT","Austria","2015","2015",252,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUT","Austria","2016","2016",278,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUT","Austria","2017","2017",308,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUT","Austria","2018","2018",274,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUT","Austria","2019","2019",319,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUT","Austria","2020","2020",310,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","AUT","Austria","2021","2021",316,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUT","Austria","2010","2010",91,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUT","Austria","2011","2011",50,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUT","Austria","2012","2012",49,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUT","Austria","2013","2013",137,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUT","Austria","2014","2014",60,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUT","Austria","2015","2015",78,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUT","Austria","2016","2016",110,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUT","Austria","2017","2017",84,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUT","Austria","2018","2018",80,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUT","Austria","2019","2019",141,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUT","Austria","2020","2020",74,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUT","Austria","2021","2021",137,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","AUT","Austria","2022","2022",106,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUT","Austria","2010","2010",2914,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUT","Austria","2011","2011",2889,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUT","Austria","2012","2012",3013,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUT","Austria","2013","2013",3136,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUT","Austria","2014","2014",2891,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUT","Austria","2015","2015",2744,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUT","Austria","2016","2016",3010,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUT","Austria","2017","2017",2842,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUT","Austria","2018","2018",3140,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUT","Austria","2019","2019",2906,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUT","Austria","2020","2020",2595,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","AUT","Austria","2021","2021",2567,"E","Estimated value"
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2010","2010",2914,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2011","2011",2889,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2012","2012",3013,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2013","2013",3136,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2014","2014",2891,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2015","2015",2744,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2016","2016",3010,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2017","2017",2842,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2018","2018",3140,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2019","2019",2906,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2020","2020",2595,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2021","2021",2567,"E","Estimated value"
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2010","2010",0,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2011","2011",0,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2012","2012",0,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2013","2013",0,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2014","2014",0,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2015","2015",0,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2016","2016",0,,
"HEDUAPGR","Associate Professional nursing graduates","NOMBRENB","Number","AUT","Austria","2017","2017",0,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","BEL","Belgium","2010","2010",980,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","BEL","Belgium","2011","2011",1125,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","BEL","Belgium","2012","2012",1180,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","BEL","Belgium","2013","2013",1176,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","BEL","Belgium","2014","2014",1289,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","BEL","Belgium","2015","2015",1359,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","BEL","Belgium","2016","2016",1614,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","BEL","Belgium","2017","2017",1684,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","BEL","Belgium","2018","2018",3282,"B","Break"
"HEDUMEGR","Medical graduates","NOMBRENB","Number","BEL","Belgium","2019","2019",2020,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","BEL","Belgium","2020","2020",1917,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","BEL","Belgium","2021","2021",1898,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","BEL","Belgium","2022","2022",1833,"P","Provisional value"
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","BEL","Belgium","2010","2010",171,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","BEL","Belgium","2011","2011",146,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","BEL","Belgium","2012","2012",163,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","BEL","Belgium","2013","2013",181,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","BEL","Belgium","2014","2014",219,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","BEL","Belgium","2015","2015",231,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","BEL","Belgium","2016","2016",236,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","BEL","Belgium","2017","2017",255,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","BEL","Belgium","2018","2018",291,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","BEL","Belgium","2019","2019",280,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","BEL","Belgium","2020","2020",270,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","BEL","Belgium","2021","2021",279,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","BEL","Belgium","2022","2022",232,"P","Provisional value"
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","BEL","Belgium","2010","2010",533,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","BEL","Belgium","2011","2011",506,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","BEL","Belgium","2012","2012",584,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","BEL","Belgium","2013","2013",591,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","BEL","Belgium","2014","2014",626,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","BEL","Belgium","2015","2015",576,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","BEL","Belgium","2016","2016",595,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","BEL","Belgium","2017","2017",538,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","BEL","Belgium","2018","2018",550,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","BEL","Belgium","2019","2019",569,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","BEL","Belgium","2020","2020",599,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","BEL","Belgium","2021","2021",597,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","BEL","Belgium","2022","2022",685,"P","Provisional value"
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","BEL","Belgium","2010","2010",648,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","BEL","Belgium","2011","2011",428,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","BEL","Belgium","2012","2012",521,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","BEL","Belgium","2013","2013",521,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","BEL","Belgium","2014","2014",468,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","BEL","Belgium","2015","2015",564,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","BEL","Belgium","2016","2016",579,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","BEL","Belgium","2017","2017",617,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","BEL","Belgium","2018","2018",791,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","BEL","Belgium","2019","2019",565,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","BEL","Belgium","2020","2020",648,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","BEL","Belgium","2021","2021",604,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","BEL","Belgium","2022","2022",639,"P","Provisional value"
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","BEL","Belgium","2010","2010",4542,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","BEL","Belgium","2011","2011",4140,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","BEL","Belgium","2012","2012",4735,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","BEL","Belgium","2013","2013",5305,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","BEL","Belgium","2014","2014",5315,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","BEL","Belgium","2015","2015",5601,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","BEL","Belgium","2016","2016",6236,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","BEL","Belgium","2017","2017",6473,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","BEL","Belgium","2018","2018",7203,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","BEL","Belgium","2019","2019",3569,"B","Break"
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","BEL","Belgium","2020","2020",5194,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","BEL","Belgium","2021","2021",5423,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","BEL","Belgium","2022","2022",5362,"P","Provisional value"
"HEDUMEGR","Medical graduates","NOMBRENB","Number","CAN","Canada","2010","2010",2447,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","CAN","Canada","2011","2011",2526,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","CAN","Canada","2012","2012",2643,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","CAN","Canada","2013","2013",2658,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","CAN","Canada","2014","2014",2795,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","CAN","Canada","2015","2015",2813,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","CAN","Canada","2016","2016",2847,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","CAN","Canada","2017","2017",2811,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","CAN","Canada","2018","2018",2863,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","CAN","Canada","2019","2019",2856,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","CAN","Canada","2020","2020",2876,,
"HEDUMEGR","Medical graduates","NOMBRENB","Number","CAN","Canada","2021","2021",2861,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","CAN","Canada","2010","2010",501,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","CAN","Canada","2011","2011",508,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","CAN","Canada","2012","2012",452,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","CAN","Canada","2013","2013",532,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","CAN","Canada","2014","2014",530,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","CAN","Canada","2015","2015",525,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","CAN","Canada","2016","2016",545,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","CAN","Canada","2017","2017",558,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","CAN","Canada","2018","2018",559,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","CAN","Canada","2019","2019",553,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","CAN","Canada","2020","2020",577,,
"HEDUDNGR","Dentists graduates","NOMBRENB","Number","CAN","Canada","2021","2021",550,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","CAN","Canada","2010","2010",1100,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","CAN","Canada","2011","2011",1147,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","CAN","Canada","2012","2012",1162,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","CAN","Canada","2013","2013",1187,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","CAN","Canada","2014","2014",1180,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","CAN","Canada","2015","2015",1284,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","CAN","Canada","2016","2016",1318,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","CAN","Canada","2017","2017",1277,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","CAN","Canada","2018","2018",1249,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","CAN","Canada","2019","2019",1256,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","CAN","Canada","2020","2020",1255,,
"HEDUPHGR","Pharmacists graduates","NOMBRENB","Number","CAN","Canada","2021","2021",1222,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","CAN","Canada","2010","2010",69,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","CAN","Canada","2011","2011",88,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","CAN","Canada","2012","2012",83,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","CAN","Canada","2013","2013",106,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","CAN","Canada","2017","2017",130,"B","Break"
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","CAN","Canada","2018","2018",132,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","CAN","Canada","2019","2019",150,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","CAN","Canada","2020","2020",104,,
"HEDUMWGR","Midwives graduates","NOMBRENB","Number","CAN","Canada","2021","2021",118,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","CAN","Canada","2010","2010",17471,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","CAN","Canada","2011","2011",19055,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","CAN","Canada","2012","2012",20074,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","CAN","Canada","2013","2013",19926,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","CAN","Canada","2015","2015",20964,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","CAN","Canada","2016","2016",20267,,
"HEDUNUGR","Nursing graduates","NOMBRENB","Number","CAN","Canada","2017","2017",19262,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","CAN","Canada","2010","2010",10417,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","CAN","Canada","2011","2011",11214,,
"HEDUPNGR","Professional nursing graduates","NOMBRENB","Number","CAN","Canada","2012","2012",12107,,
